brand,category_code,event_type,count
thomas,appliances.environment.vacuum,purchase,778
thomas,appliances.environment.vacuum,view,77350
thor,appliances.kitchen.hob,view,22
thule,accessories.bag,cart,94
thule,accessories.bag,purchase,22
thule,accessories.bag,view,5126
thule,kids.carriage,cart,4
thule,kids.carriage,purchase,4
thule,kids.carriage,view,138
thule,sport.bicycle,cart,9
thule,sport.bicycle,purchase,4
thule,sport.bicycle,view,1336
thule,sport.snowboard,cart,19
thule,sport.snowboard,purchase,2
thule,sport.snowboard,view,1051
tianzhanfitness,sport.trainer,view,84
tigerking,appliances.environment.air_heater,view,43
tigres,kids.toys,view,30
timbergroup,kids.toys,cart,2
timbergroup,kids.toys,view,83
timberk,appliances.environment.air_heater,cart,245
timberk,appliances.environment.air_heater,purchase,97
timberk,appliances.environment.air_heater,view,8746
tinytoes,kids.toys,view,17
tissot,electronics.clocks,cart,816
tissot,electronics.clocks,purchase,257
tissot,electronics.clocks,view,59485
titan,accessories.bag,cart,5
titan,accessories.bag,purchase,3
titan,accessories.bag,view,671
titan,accessories.wallet,cart,1
titan,accessories.wallet,purchase,1
titan,accessories.wallet,view,288
titan,computers.components.cooler,view,40
tizo,furniture.living_room.chair,cart,11
tizo,furniture.living_room.chair,purchase,3
tizo,furniture.living_room.chair,view,362
tl,accessories.bag,cart,3
tl,accessories.bag,view,246
tmnt,kids.toys,cart,1
tmnt,kids.toys,view,100
tomahawk,auto.accessories.alarm,cart,226
tomahawk,auto.accessories.alarm,purchase,51
tomahawk,auto.accessories.alarm,view,13399
tomahawk,auto.accessories.videoregister,cart,1
tomahawk,auto.accessories.videoregister,purchase,2
tomahawk,auto.accessories.videoregister,view,486
tomfarr,apparel.dress,cart,73
tomfarr,apparel.dress,purchase,9
tomfarr,apparel.dress,view,18001
tomik,kids.toys,view,28
tomoloo,kids.skates,view,194
tonybellucci,accessories.bag,cart,237
tonybellucci,accessories.bag,purchase,57
tonybellucci,accessories.bag,view,11124
tonybellucci,apparel.belt,cart,28
tonybellucci,apparel.belt,purchase,12
tonybellucci,apparel.belt,view,578
toocool,kids.skates,view,95
torgue,electronics.audio.acoustic,view,22
tornado,auto.accessories.compressor,view,10
toro,electronics.clocks,cart,4
toro,electronics.clocks,purchase,1
toro,electronics.clocks,view,40
torrent,kids.skates,cart,14
torrent,kids.skates,purchase,7
torrent,kids.skates,view,355
torrent,sport.bicycle,cart,124
torrent,sport.bicycle,purchase,22
torrent,sport.bicycle,view,3754
torso,auto.accessories.compressor,cart,19
torso,auto.accessories.compressor,purchase,3
torso,auto.accessories.compressor,view,573
toshiba,computers.components.hdd,cart,345
toshiba,computers.components.hdd,purchase,102
toshiba,computers.components.hdd,view,7465
toshiba,electronics.video.tv,cart,730
toshiba,electronics.video.tv,purchase,173
toshiba,electronics.video.tv,view,23283
total,construction.tools.drill,cart,343
total,construction.tools.drill,purchase,117
total,construction.tools.drill,view,8903
total,construction.tools.saw,cart,4
total,construction.tools.saw,purchase,2
total,construction.tools.saw,view,194
touchbeauty,appliances.personal.hair_cutter,view,14
touchbeauty,appliances.personal.massager,view,3
toyota,appliances.sewing_machine,cart,247
toyota,appliances.sewing_machine,purchase,53
toyota,appliances.sewing_machine,view,7476
tp-link,electronics.smartphone,cart,1122
tp-link,electronics.smartphone,purchase,560
tp-link,electronics.smartphone,view,27748
tpmaster,auto.accessories.compressor,cart,39
tpmaster,auto.accessories.compressor,purchase,10
tpmaster,auto.accessories.compressor,view,1452
tradiciatekstila,furniture.bedroom.pillow,view,7
tramontina,appliances.kitchen.kettle,cart,2
tramontina,appliances.kitchen.kettle,view,118
transcend,auto.accessories.videoregister,cart,1
transcend,auto.accessories.videoregister,purchase,1
transcend,auto.accessories.videoregister,view,402
transcend,computers.components.hdd,cart,473
transcend,computers.components.hdd,purchase,127
transcend,computers.components.hdd,view,11022
transcend,computers.components.memory,cart,70
transcend,computers.components.memory,purchase,15
transcend,computers.components.memory,view,1127
traser,electronics.clocks,cart,4
traser,electronics.clocks,purchase,2
traser,electronics.clocks,view,1204
travelite,accessories.bag,cart,3
travelite,accessories.bag,purchase,1
travelite,accessories.bag,view,209
traxxas,kids.toys,cart,8
traxxas,kids.toys,purchase,4
traxxas,kids.toys,view,256
trefl,kids.toys,cart,13
trefl,kids.toys,purchase,5
trefl,kids.toys,view,941
trek,sport.bicycle,cart,25
trek,sport.bicycle,purchase,7
trek,sport.bicycle,view,3092
trendvision,auto.accessories.videoregister,cart,1
trendvision,auto.accessories.videoregister,view,140
trevi,furniture.living_room.sofa,cart,3
trevi,furniture.living_room.sofa,view,813
tridevatoecarstvo,furniture.bedroom.bed,cart,7
tridevatoecarstvo,furniture.bedroom.bed,purchase,4
tridevatoecarstvo,furniture.bedroom.bed,view,350
trinx,sport.bicycle,cart,38
trinx,sport.bicycle,purchase,10
trinx,sport.bicycle,view,1862
tristar,appliances.kitchen.blender,cart,36
tristar,appliances.kitchen.blender,purchase,5
tristar,appliances.kitchen.blender,view,601
tristar,appliances.kitchen.microwave,cart,3
tristar,appliances.kitchen.microwave,view,67
triton,furniture.bathroom.bath,cart,99
triton,furniture.bathroom.bath,purchase,24
triton,furniture.bathroom.bath,view,5855
troyka,electronics.clocks,cart,74
troyka,electronics.clocks,purchase,21
troyka,electronics.clocks,view,2669
trunki,accessories.bag,view,13
trust,accessories.bag,cart,41
trust,accessories.bag,purchase,10
trust,accessories.bag,view,1420
trust,computers.desktop,cart,38
trust,computers.desktop,purchase,9
trust,computers.desktop,view,2866
trust,computers.notebook,cart,43
trust,computers.notebook,purchase,14
trust,computers.notebook,view,2767
trust,computers.peripherals.camera,cart,1
trust,computers.peripherals.camera,view,104
trust,computers.peripherals.keyboard,cart,38
trust,computers.peripherals.keyboard,purchase,8
trust,computers.peripherals.keyboard,view,1422
trust,computers.peripherals.mouse,cart,119
trust,computers.peripherals.mouse,purchase,40
trust,computers.peripherals.mouse,view,2448
trust,electronics.audio.acoustic,cart,5
trust,electronics.audio.acoustic,purchase,1
trust,electronics.audio.acoustic,view,960
trust,electronics.audio.headphone,cart,22
trust,electronics.audio.headphone,purchase,9
trust,electronics.audio.headphone,view,1393
trust,electronics.audio.microphone,cart,239
trust,electronics.audio.microphone,purchase,79
trust,electronics.audio.microphone,view,6702
trust,electronics.tablet,cart,24
trust,electronics.tablet,purchase,9
trust,electronics.tablet,view,1976
tsv,accessories.bag,cart,1
tsv,accessories.bag,purchase,1
tsv,accessories.bag,view,131
tucano,accessories.bag,cart,28
tucano,accessories.bag,purchase,5
tucano,accessories.bag,view,1165
tuffoni,apparel.shoes,cart,35
tuffoni,apparel.shoes,purchase,8
tuffoni,apparel.shoes,view,2697
tuffoni,apparel.shoes.keds,cart,4
tuffoni,apparel.shoes.keds,view,822
tuffoni,apparel.shoes.sandals,view,51
tundra,construction.tools.saw,view,1
turbo,appliances.kitchen.hood,cart,609
turbo,appliances.kitchen.hood,purchase,157
turbo,appliances.kitchen.hood,view,18462
turboair,appliances.kitchen.hood,cart,331
turboair,appliances.kitchen.hood,purchase,106
turboair,appliances.kitchen.hood,view,12966
turbosound,electronics.audio.acoustic,cart,6
turbosound,electronics.audio.acoustic,purchase,5
turbosound,electronics.audio.acoustic,view,164
tutis,kids.carriage,cart,49
tutis,kids.carriage,purchase,10
tutis,kids.carriage,view,2777
twistclimbingcar,kids.toys,cart,1
twistclimbingcar,kids.toys,view,87
ty,kids.toys,cart,12
ty,kids.toys,purchase,12
ty,kids.toys,view,1477
tyr,accessories.bag,view,19
tyr,apparel.costume,view,30
ultimatumboxing,apparel.glove,view,16
ultraflash,construction.tools.light,cart,5
ultraflash,construction.tools.light,purchase,1
ultraflash,construction.tools.light,view,562
ultrasone,electronics.audio.headphone,view,25
umi,electronics.smartphone,cart,502
umi,electronics.smartphone,purchase,146
umi,electronics.smartphone,view,15897
unit,appliances.environment.vacuum,view,1
unit,appliances.iron,cart,15
unit,appliances.iron,purchase,3
unit,appliances.iron,view,193
unit,appliances.kitchen.blender,cart,38
unit,appliances.kitchen.blender,purchase,6
unit,appliances.kitchen.blender,view,1081
unit,appliances.kitchen.grill,view,174
unit,appliances.kitchen.hood,view,44
unit,appliances.kitchen.juicer,cart,1
unit,appliances.kitchen.juicer,view,184
unit,appliances.kitchen.kettle,cart,34
unit,appliances.kitchen.kettle,purchase,6
unit,appliances.kitchen.kettle,view,807
unit,appliances.kitchen.meat_grinder,cart,99
unit,appliances.kitchen.meat_grinder,purchase,27
unit,appliances.kitchen.meat_grinder,view,2040
unit,appliances.kitchen.mixer,view,1
unit,appliances.kitchen.toster,cart,3
unit,appliances.kitchen.toster,purchase,1
unit,appliances.kitchen.toster,view,112
unit,appliances.personal.scales,cart,117
unit,appliances.personal.scales,purchase,37
unit,appliances.personal.scales,view,2203
universal,furniture.bathroom.bath,cart,2
universal,furniture.bathroom.bath,purchase,1
universal,furniture.bathroom.bath,view,48
uomo,furniture.bedroom.bed,cart,1
uomo,furniture.bedroom.bed,purchase,3
uomo,furniture.bedroom.bed,view,198
ural,electronics.audio.subwoofer,cart,1
ural,electronics.audio.subwoofer,view,179
urbanears,electronics.audio.headphone,view,175
usams,electronics.audio.headphone,cart,142
usams,electronics.audio.headphone,purchase,58
usams,electronics.audio.headphone,view,7346
uta,furniture.living_room.cabinet,view,94
v-color,computers.components.memory,view,27
v-unic,furniture.bedroom.bed,view,59
v-unic,furniture.kitchen.table,view,5
vako,furniture.living_room.cabinet,cart,115
vako,furniture.living_room.cabinet,purchase,22
vako,furniture.living_room.cabinet,view,5251
value,furniture.bedroom.bed,view,137
vans,apparel.shoes.keds,cart,7
vans,apparel.shoes.keds,purchase,2
vans,apparel.shoes.keds,view,1212
vans,apparel.shoes.slipons,cart,3
vans,apparel.shoes.slipons,view,117
vasden,furniture.bedroom.bed,cart,3
vasden,furniture.bedroom.bed,purchase,1
vasden,furniture.bedroom.bed,view,7
vasden,furniture.living_room.cabinet,view,15
vasilisa,furniture.bedroom.blanket,cart,2
vasilisa,furniture.bedroom.blanket,purchase,1
vasilisa,furniture.bedroom.blanket,view,105
vasin,appliances.kitchen.refrigerators,cart,4
vasin,appliances.kitchen.refrigerators,purchase,5
vasin,appliances.kitchen.refrigerators,view,75
vdovichev,kids.toys,cart,2
vdovichev,kids.toys,purchase,1
vdovichev,kids.toys,view,34
vectron,computers.desktop,cart,34
vectron,computers.desktop,purchase,7
vectron,computers.desktop,view,2991
vegas,furniture.bedroom.bed,cart,27
vegas,furniture.bedroom.bed,purchase,6
vegas,furniture.bedroom.bed,view,2441
vegas,furniture.bedroom.pillow,cart,68
vegas,furniture.bedroom.pillow,purchase,22
vegas,furniture.bedroom.pillow,view,4348
veho,electronics.audio.headphone,cart,3
veho,electronics.audio.headphone,view,223
veho,electronics.camera.video,cart,1
veho,electronics.camera.video,purchase,1
veho,electronics.camera.video,view,490
velo,apparel.glove,cart,5
velo,apparel.glove,purchase,2
velo,apparel.glove,view,213
velvet,apparel.shoes,view,2
ventara,country_yard.furniture.hammok,cart,3
ventara,country_yard.furniture.hammok,view,729
ventura,appliances.iron,cart,2
ventura,appliances.iron,purchase,1
ventura,appliances.iron,view,192
ventura,appliances.kitchen.kettle,cart,4
ventura,appliances.kitchen.kettle,purchase,1
ventura,appliances.kitchen.kettle,view,120
venum,apparel.glove,view,111
verbatim,computers.components.hdd,cart,53
verbatim,computers.components.hdd,purchase,15
verbatim,computers.components.hdd,view,1371
verdi,kids.carriage,cart,14
verdi,kids.carriage,purchase,3
verdi,kids.carriage,view,1381
veritas,appliances.sewing_machine,cart,90
veritas,appliances.sewing_machine,purchase,29
veritas,appliances.sewing_machine,view,1097
verossa,furniture.bedroom.blanket,cart,48
verossa,furniture.bedroom.blanket,purchase,14
verossa,furniture.bedroom.blanket,view,2057
verossa,furniture.bedroom.pillow,cart,43
verossa,furniture.bedroom.pillow,purchase,8
verossa,furniture.bedroom.pillow,view,870
versace,electronics.clocks,cart,101
versace,electronics.clocks,purchase,22
versace,electronics.clocks,view,11800
versus,electronics.clocks,cart,2
versus,electronics.clocks,purchase,2
versus,electronics.clocks,view,410
vertex,electronics.smartphone,cart,2
vertex,electronics.smartphone,view,1341
vertex,electronics.telephone,cart,2
vertex,electronics.telephone,view,286
ves,appliances.kitchen.grill,cart,4
ves,appliances.kitchen.grill,purchase,2
ves,appliances.kitchen.grill,view,249
vesna,kids.dolls,view,66
vesta,furniture.bedroom.pillow,cart,1
vesta,furniture.bedroom.pillow,view,58
vestel,appliances.kitchen.washer,view,4
vestel,electronics.video.tv,cart,257
vestel,electronics.video.tv,purchase,80
vestel,electronics.video.tv,view,8470
veston,electronics.audio.acoustic,cart,12
veston,electronics.audio.acoustic,purchase,3
veston,electronics.audio.acoustic,view,260
vibe,electronics.audio.subwoofer,cart,3
vibe,electronics.audio.subwoofer,view,175
vicovation,auto.accessories.videoregister,view,5
viewsonic,computers.peripherals.monitor,cart,1
viewsonic,computers.peripherals.monitor,purchase,1
viewsonic,computers.peripherals.monitor,view,246
viewsonic,electronics.video.projector,cart,69
viewsonic,electronics.video.projector,purchase,12
viewsonic,electronics.video.projector,view,3528
viga,kids.toys,view,1
vihr,appliances.environment.vacuum,cart,8
vihr,appliances.environment.vacuum,purchase,3
vihr,appliances.environment.vacuum,view,647
vihr,construction.tools.drill,cart,12
vihr,construction.tools.drill,view,279
vihr,construction.tools.saw,cart,10
vihr,construction.tools.saw,purchase,3
vihr,construction.tools.saw,view,166
vihr,construction.tools.screw,view,7
viking,country_yard.cultivator,cart,3
viking,country_yard.cultivator,purchase,1
viking,country_yard.cultivator,view,870
viking,country_yard.lawn_mower,cart,2
viking,country_yard.lawn_mower,purchase,1
viking,country_yard.lawn_mower,view,309
vilatte,apparel.dress,cart,2
vilatte,apparel.dress,view,646
vilatte,apparel.shirt,cart,2
vilatte,apparel.shirt,view,259
vinzer,appliances.kitchen.coffee_machine,cart,10
vinzer,appliances.kitchen.coffee_machine,purchase,2
vinzer,appliances.kitchen.coffee_machine,view,1036
vinzer,appliances.kitchen.kettle,cart,76
vinzer,appliances.kitchen.kettle,purchase,32
vinzer,appliances.kitchen.kettle,view,2498
vipe,accessories.bag,cart,2
vipe,accessories.bag,view,515
visavis,apparel.underwear,cart,145
visavis,apparel.underwear,purchase,27
visavis,apparel.underwear,view,8244
vista,furniture.kitchen.table,cart,4
vista,furniture.kitchen.table,view,460
vitek,appliances.environment.air_heater,view,22
vitek,appliances.environment.vacuum,cart,3942
vitek,appliances.environment.vacuum,purchase,1008
vitek,appliances.environment.vacuum,view,81410
vitek,appliances.iron,cart,1916
vitek,appliances.iron,purchase,551
vitek,appliances.iron,view,26693
vitek,appliances.kitchen.blender,cart,2093
vitek,appliances.kitchen.blender,purchase,556
vitek,appliances.kitchen.blender,view,39868
vitek,appliances.kitchen.coffee_grinder,cart,158
vitek,appliances.kitchen.coffee_grinder,purchase,38
vitek,appliances.kitchen.coffee_grinder,view,3448
vitek,appliances.kitchen.coffee_machine,cart,236
vitek,appliances.kitchen.coffee_machine,purchase,53
vitek,appliances.kitchen.coffee_machine,view,8198
vitek,appliances.kitchen.grill,cart,80
vitek,appliances.kitchen.grill,purchase,21
vitek,appliances.kitchen.grill,view,2058
vitek,appliances.kitchen.hob,cart,4
vitek,appliances.kitchen.hob,purchase,4
vitek,appliances.kitchen.hob,view,131
vitek,appliances.kitchen.juicer,cart,82
vitek,appliances.kitchen.juicer,purchase,18
vitek,appliances.kitchen.juicer,view,2263
vitek,appliances.kitchen.kettle,cart,563
vitek,appliances.kitchen.kettle,purchase,174
